Entity,Code,Date,Total confirmed cases of COVID-19 (cases)
World,OWID_WRL,"Feb 8, 2020",34933
World,OWID_WRL,"Feb 9, 2020",37552
World,OWID_WRL,"Feb 10, 2020",40540
World,OWID_WRL,"Feb 11, 2020",43105
World,OWID_WRL,"Feb 12, 2020",45177
World,OWID_WRL,"Feb 13, 2020",60328
World,OWID_WRL,"Feb 14, 2020",64543
World,OWID_WRL,"Feb 15, 2020",67103
World,OWID_WRL,"Feb 16, 2020",69265
World,OWID_WRL,"Feb 17, 2020",71332
World,OWID_WRL,"Feb 18, 2020",73327
World,OWID_WRL,"Feb 19, 2020",75191
World,OWID_WRL,"Feb 20, 2020",75723
World,OWID_WRL,"Feb 21, 2020",76719
World,OWID_WRL,"Feb 22, 2020",77804
World,OWID_WRL,"Feb 23, 2020",78812
World,OWID_WRL,"Feb 24, 2020",79339
World,OWID_WRL,"Feb 25, 2020",80132
World,OWID_WRL,"Feb 26, 2020",80997
World,OWID_WRL,"Feb 27, 2020",82106
World,OWID_WRL,"Feb 28, 2020",83375
World,OWID_WRL,"Feb 29, 2020",85223
World,OWID_WRL,"Mar 1, 2020",87042
World,OWID_WRL,"Mar 2, 2020",89136
World,OWID_WRL,"Mar 3, 2020",90969
World,OWID_WRL,"Mar 4, 2020",93250
World,OWID_WRL,"Mar 5, 2020",95566
World,OWID_WRL,"Mar 6, 2020",98598
World,OWID_WRL,"Mar 7, 2020",102732
World,OWID_WRL,"Mar 8, 2020",106663
World,OWID_WRL,"Mar 9, 2020",110841
World,OWID_WRL,"Mar 10, 2020",115594
World,OWID_WRL,"Mar 11, 2020",120584
World,OWID_WRL,"Mar 12, 2020",128246
World,OWID_WRL,"Mar 13, 2020",137432
World,OWID_WRL,"Mar 14, 2020",147481
World,OWID_WRL,"Mar 15, 2020",159666
World,OWID_WRL,"Mar 16, 2020",172046
World,OWID_WRL,"Mar 17, 2020",185977
World,OWID_WRL,"Mar 18, 2020",202685
World,OWID_WRL,"Mar 19, 2020",222786
World,OWID_WRL,"Mar 20, 2020",253559
World,OWID_WRL,"Mar 21, 2020",285113
World,OWID_WRL,"Mar 22, 2020",319079
World,OWID_WRL,"Mar 23, 2020",352974
World,OWID_WRL,"Mar 24, 2020",396854
World,OWID_WRL,"Mar 25, 2020",438409
World,OWID_WRL,"Mar 26, 2020",491164
World,OWID_WRL,"Mar 27, 2020",551586
World,OWID_WRL,"Mar 28, 2020",616390
World,OWID_WRL,"Mar 29, 2020",678650
World,OWID_WRL,"Mar 30, 2020",735441
World,OWID_WRL,"Mar 31, 2020",799674
World,OWID_WRL,"Apr 1, 2020",873079
World,OWID_WRL,"Apr 2, 2020",950163
World,OWID_WRL,"Apr 3, 2020",1026976
World,OWID_WRL,"Apr 4, 2020",1108201
World,OWID_WRL,"Apr 5, 2020",1192459
World,OWID_WRL,"Apr 6, 2020",1260801
World,OWID_WRL,"Apr 7, 2020",1333956
World,OWID_WRL,"Apr 8, 2020",1409046
World,OWID_WRL,"Apr 9, 2020",1493917
World,OWID_WRL,"Apr 10, 2020",1580326
World,OWID_WRL,"Apr 11, 2020",1670281
World,OWID_WRL,"Apr 12, 2020",1750723
World,OWID_WRL,"Apr 13, 2020",1820865
World,OWID_WRL,"Apr 14, 2020",1886475
World,OWID_WRL,"Apr 15, 2020",1964114
World,OWID_WRL,"Apr 16, 2020",2043033
World,OWID_WRL,"Apr 17, 2020",2126427
World,OWID_WRL,"Apr 18, 2020",2208379
World,OWID_WRL,"Apr 19, 2020",2287793
World,OWID_WRL,"Apr 20, 2020",2359094
World,OWID_WRL,"Apr 21, 2020",2434788
World,OWID_WRL,"Apr 22, 2020",2520808
World,OWID_WRL,"Apr 23, 2020",2586938
World,OWID_WRL,"Apr 24, 2020",2664432
World,OWID_WRL,"Apr 25, 2020",2737504
World,OWID_WRL,"Apr 26, 2020",2837407
World,OWID_WRL,"Apr 27, 2020",2919860
World,OWID_WRL,"Apr 28, 2020",2985842
World,OWID_WRL,"Apr 29, 2020",3057330
World,OWID_WRL,"Apr 30, 2020",3135126
World,OWID_WRL,"May 1, 2020",3219651
World,OWID_WRL,"May 2, 2020",3311112
World,OWID_WRL,"May 3, 2020",3392081
World,OWID_WRL,"May 4, 2020",3470325
World,OWID_WRL,"May 5, 2020",3547799
World,OWID_WRL,"May 6, 2020",3627277
World,OWID_WRL,"May 7, 2020",3717380
World,OWID_WRL,"May 8, 2020",3811352
World,OWID_WRL,"May 9, 2020",3901382
World,OWID_WRL,"May 10, 2020",3991192
World,OWID_WRL,"May 11, 2020",4067828
World,OWID_WRL,"May 12, 2020",4138949
World,OWID_WRL,"May 13, 2020",4224790
World,OWID_WRL,"May 14, 2020",4310864
World,OWID_WRL,"May 15, 2020",4407509
World,OWID_WRL,"May 16, 2020",4505536
World,OWID_WRL,"May 17, 2020",4599556
World,OWID_WRL,"May 18, 2020",4680559
World,OWID_WRL,"May 19, 2020",4767726
World,OWID_WRL,"May 20, 2020",4862820
World,OWID_WRL,"May 21, 2020",4962386
World,OWID_WRL,"May 22, 2020",5070116
World,OWID_WRL,"May 23, 2020",5176680
World,OWID_WRL,"May 24, 2020",5277595
World,OWID_WRL,"May 25, 2020",5371597
World,OWID_WRL,"May 26, 2020",5460747
World,OWID_WRL,"May 27, 2020",5556711
World,OWID_WRL,"May 28, 2020",5659330
World,OWID_WRL,"May 29, 2020",5778040
World,OWID_WRL,"May 30, 2020",5901017
World,OWID_WRL,"May 31, 2020",6028738
World,OWID_WRL,"Jun 1, 2020",6136572
World,OWID_WRL,"Jun 2, 2020",6237002
World,OWID_WRL,"Jun 3, 2020",6349611
World,OWID_WRL,"Jun 4, 2020",6476329
World,OWID_WRL,"Jun 5, 2020",6604082
World,OWID_WRL,"Jun 6, 2020",6737618
World,OWID_WRL,"Jun 7, 2020",6863420
World,OWID_WRL,"Jun 8, 2020",6979677
World,OWID_WRL,"Jun 9, 2020",7085464
World,OWID_WRL,"Jun 10, 2020",7211119
World,OWID_WRL,"Jun 11, 2020",7344559
World,OWID_WRL,"Jun 12, 2020",7482088
World,OWID_WRL,"Jun 13, 2020",7626590
World,OWID_WRL,"Jun 14, 2020",7760557
World,OWID_WRL,"Jun 15, 2020",7882683
World,OWID_WRL,"Jun 16, 2020",8001532
World,OWID_WRL,"Jun 17, 2020",8143020
World,OWID_WRL,"Jun 18, 2020",8319560
World,OWID_WRL,"Jun 19, 2020",8458337
World,OWID_WRL,"Jun 20, 2020",8635659
World,OWID_WRL,"Jun 21, 2020",8797653
World,OWID_WRL,"Jun 22, 2020",8927545
World,OWID_WRL,"Jun 23, 2020",9063821
World,OWID_WRL,"Jun 24, 2020",9229672
World,OWID_WRL,"Jun 25, 2020",9401004
World,OWID_WRL,"Jun 26, 2020",9582584
World,OWID_WRL,"Jun 27, 2020",9771843
World,OWID_WRL,"Jun 28, 2020",9953229
World,OWID_WRL,"Jun 29, 2020",10113462
World,OWID_WRL,"Jun 30, 2020",10273424
World,OWID_WRL,"Jul 1, 2020",10465987
World,OWID_WRL,"Jul 2, 2020",10666202
World,OWID_WRL,"Jul 3, 2020",10845275
World excl. China,,"Dec 31, 2019",0
World excl. China,,"Jan 1, 2020",0
World excl. China,,"Jan 2, 2020",0
World excl. China,,"Jan 3, 2020",0
World excl. China,,"Jan 4, 2020",0
World excl. China,,"Jan 5, 2020",0
World excl. China,,"Jan 6, 2020",0
World excl. China,,"Jan 7, 2020",0
World excl. China,,"Jan 8, 2020",0
World excl. China,,"Jan 9, 2020",0
World excl. China,,"Jan 10, 2020",0
World excl. China,,"Jan 11, 2020",0
World excl. China,,"Jan 12, 2020",0
World excl. China,,"Jan 13, 2020",1
World excl. China,,"Jan 14, 2020",1
World excl. China,,"Jan 15, 2020",2
World excl. China,,"Jan 16, 2020",2
World excl. China,,"Jan 17, 2020",3
World excl. China,,"Jan 18, 2020",3
World excl. China,,"Jan 19, 2020",3
World excl. China,,"Jan 20, 2020",4
World excl. China,,"Jan 21, 2020",6
World excl. China,,"Jan 22, 2020",8
World excl. China,,"Jan 23, 2020",8
World excl. China,,"Jan 24, 2020",15
World excl. China,,"Jan 25, 2020",27
World excl. China,,"Jan 26, 2020",35
World excl. China,,"Jan 27, 2020",45
World excl. China,,"Jan 28, 2020",59
World excl. China,,"Jan 29, 2020",73
World excl. China,,"Jan 30, 2020",89
World excl. China,,"Jan 31, 2020",112
World excl. China,,"Feb 1, 2020",137
World excl. China,,"Feb 2, 2020",155
World excl. China,,"Feb 3, 2020",161
World excl. China,,"Feb 4, 2020",167
World excl. China,,"Feb 5, 2020",202
World excl. China,,"Feb 6, 2020",226
World excl. China,,"Feb 7, 2020",284
World excl. China,,"Feb 8, 2020",308
World excl. China,,"Feb 9, 2020",320
World excl. China,,"Feb 10, 2020",334
World excl. China,,"Feb 11, 2020",409
World excl. China,,"Feb 12, 2020",453
World excl. China,,"Feb 13, 2020",463
World excl. China,,"Feb 14, 2020",522
World excl. China,,"Feb 15, 2020",544
World excl. China,,"Feb 16, 2020",699
World excl. China,,"Feb 17, 2020",714
World excl. China,,"Feb 18, 2020",819
World excl. China,,"Feb 19, 2020",933
World excl. China,,"Feb 20, 2020",1071
World excl. China,,"Feb 21, 2020",1176
World excl. China,,"Feb 22, 2020",1435
World excl. China,,"Feb 23, 2020",1796
World excl. China,,"Feb 24, 2020",2105
World excl. China,,"Feb 25, 2020",2383
World excl. China,,"Feb 26, 2020",2838
World excl. China,,"Feb 27, 2020",3508
World excl. China,,"Feb 28, 2020",4448
World excl. China,,"Feb 29, 2020",5868
World excl. China,,"Mar 1, 2020",7113
World excl. China,,"Mar 2, 2020",9002
World excl. China,,"Mar 3, 2020",10708
World excl. China,,"Mar 4, 2020",12870
World excl. China,,"Mar 5, 2020",15069
World excl. China,,"Mar 6, 2020",17931
World excl. China,,"Mar 7, 2020",21964
World excl. China,,"Mar 8, 2020",25849
World excl. China,,"Mar 9, 2020",29982
World excl. China,,"Mar 10, 2020",34715
World excl. China,,"Mar 11, 2020",39676
World excl. China,,"Mar 12, 2020",47314
World excl. China,,"Mar 13, 2020",56478
World excl. China,,"Mar 14, 2020",66508
World excl. China,,"Mar 15, 2020",78671
World excl. China,,"Mar 16, 2020",91026
World excl. China,,"Mar 17, 2020",104914
World excl. China,,"Mar 18, 2020",121599
World excl. China,,"Mar 19, 2020",141656
World excl. China,,"Mar 20, 2020",172330
World excl. China,,"Mar 21, 2020",203832
World excl. China,,"Mar 22, 2020",237733
World excl. China,,"Mar 23, 2020",271490
World excl. China,,"Mar 24, 2020",315301
World excl. China,,"Mar 25, 2020",356778
World excl. China,,"Mar 26, 2020",409431
World excl. China,,"Mar 27, 2020",469759
World excl. China,,"Mar 28, 2020",534444
World excl. China,,"Mar 29, 2020",596591
World excl. China,,"Mar 30, 2020",653284
World excl. China,,"Mar 31, 2020",717433
World excl. China,,"Apr 1, 2020",790784
World excl. China,,"Apr 2, 2020",867768
World excl. China,,"Apr 3, 2020",944511
World excl. China,,"Apr 4, 2020",1025674
World excl. China,,"Apr 5, 2020",1109884
World excl. China,,"Apr 6, 2020",1178159
World excl. China,,"Apr 7, 2020",1251258
World excl. China,,"Apr 8, 2020",1326262
World excl. China,,"Apr 9, 2020",1411047
World excl. China,,"Apr 10, 2020",1497401
World excl. China,,"Apr 11, 2020",1587277
World excl. China,,"Apr 12, 2020",1667626
World excl. China,,"Apr 13, 2020",1737656
World excl. China,,"Apr 14, 2020",1803172
World excl. China,,"Apr 15, 2020",1880762
World excl. China,,"Apr 16, 2020",1959631
World excl. China,,"Apr 17, 2020",2042673
World excl. China,,"Apr 18, 2020",2124594
World excl. China,,"Apr 19, 2020",2203990
World excl. China,,"Apr 20, 2020",2275277
World excl. China,,"Apr 21, 2020",2350939
World excl. China,,"Apr 22, 2020",2436944
World excl. China,,"Apr 23, 2020",2503062
World excl. China,,"Apr 24, 2020",2580548
World excl. China,,"Apr 25, 2020",2653605
World excl. China,,"Apr 26, 2020",2753498
World excl. China,,"Apr 27, 2020",2835948
World excl. China,,"Apr 28, 2020",2901904
World excl. China,,"Apr 29, 2020",2973390
World excl. China,,"Apr 30, 2020",3051182
World excl. China,,"May 1, 2020",3135695
World excl. China,,"May 2, 2020",3227153
World excl. China,,"May 3, 2020",3308120
World excl. China,,"May 4, 2020",3386361
World excl. China,,"May 5, 2020",3463833
World excl. China,,"May 6, 2020",3543309
World excl. China,,"May 7, 2020",3633410
World excl. China,,"May 8, 2020",3727376
World excl. China,,"May 9, 2020",3817406
World excl. China,,"May 10, 2020",3907201
World excl. China,,"May 11, 2020",3983818
World excl. China,,"May 12, 2020",4054938
World excl. China,,"May 13, 2020",4140772
World excl. China,,"May 14, 2020",4226840
World excl. China,,"May 15, 2020",4323480
World excl. China,,"May 16, 2020",4421498
World excl. China,,"May 17, 2020",4515512
World excl. China,,"May 18, 2020",4596505
World excl. China,,"May 19, 2020",4683663
World excl. China,,"May 20, 2020",4778755
World excl. China,,"May 21, 2020",4878319
World excl. China,,"May 22, 2020",4986037
World excl. China,,"May 23, 2020",5092599
World excl. China,,"May 24, 2020",5193511
World excl. China,,"May 25, 2020",5287502
World excl. China,,"May 26, 2020",5376645
World excl. China,,"May 27, 2020",5472608
World excl. China,,"May 28, 2020",5575224
World excl. China,,"May 29, 2020",5693934
World excl. China,,"May 30, 2020",5816894
World excl. China,,"May 31, 2020",5944610
World excl. China,,"Jun 1, 2020",6052425
World excl. China,,"Jun 2, 2020",6152848
World excl. China,,"Jun 3, 2020",6265452
World excl. China,,"Jun 4, 2020",6392169
World excl. China,,"Jun 5, 2020",6519911
World excl. China,,"Jun 6, 2020",6653441
World excl. China,,"Jun 7, 2020",6779234
World excl. China,,"Jun 8, 2020",6895486
World excl. China,,"Jun 9, 2020",7001270
World excl. China,,"Jun 10, 2020",7126921
World excl. China,,"Jun 11, 2020",7260350
World excl. China,,"Jun 12, 2020",7397872
World excl. China,,"Jun 13, 2020",7542362
World excl. China,,"Jun 14, 2020",7676269
World excl. China,,"Jun 15, 2020",7798348
World excl. China,,"Jun 16, 2020",7917154
World excl. China,,"Jun 17, 2020",8058598
World excl. China,,"Jun 18, 2020",8235102
World excl. China,,"Jun 19, 2020",8373843
World excl. China,,"Jun 20, 2020",8551135
World excl. China,,"Jun 21, 2020",8713100
World excl. China,,"Jun 22, 2020",8842973
World excl. China,,"Jun 23, 2020",8979197
World excl. China,,"Jun 24, 2020",9145019
World excl. China,,"Jun 25, 2020",9316331
World excl. China,,"Jun 26, 2020",9497883
World excl. China,,"Jun 27, 2020",9687118
World excl. China,,"Jun 28, 2020",9868486
World excl. China,,"Jun 29, 2020",10028705
World excl. China,,"Jun 30, 2020",10188644
World excl. China,,"Jul 1, 2020",10381202
World excl. China,,"Jul 2, 2020",10581386
World excl. China,,"Jul 3, 2020",10760445
World excl. China and South Korea,,"Dec 31, 2019",0
World excl. China and South Korea,,"Jan 1, 2020",0
World excl. China and South Korea,,"Jan 2, 2020",0
World excl. China and South Korea,,"Jan 3, 2020",0
World excl. China and South Korea,,"Jan 4, 2020",0
World excl. China and South Korea,,"Jan 5, 2020",0
World excl. China and South Korea,,"Jan 6, 2020",0
World excl. China and South Korea,,"Jan 7, 2020",0
World excl. China and South Korea,,"Jan 8, 2020",0
World excl. China and South Korea,,"Jan 9, 2020",0
World excl. China and South Korea,,"Jan 10, 2020",0
World excl. China and South Korea,,"Jan 11, 2020",0
World excl. China and South Korea,,"Jan 12, 2020",0
World excl. China and South Korea,,"Jan 13, 2020",1
World excl. China and South Korea,,"Jan 14, 2020",1
World excl. China and South Korea,,"Jan 15, 2020",2
World excl. China and South Korea,,"Jan 16, 2020",2
World excl. China and South Korea,,"Jan 17, 2020",3
World excl. China and South Korea,,"Jan 18, 2020",3
World excl. China and South Korea,,"Jan 19, 2020",3
World excl. China and South Korea,,"Jan 20, 2020",3
World excl. China and South Korea,,"Jan 21, 2020",5
World excl. China and South Korea,,"Jan 22, 2020",7
World excl. China and South Korea,,"Jan 23, 2020",7
World excl. China and South Korea,,"Jan 24, 2020",13
World excl. China and South Korea,,"Jan 25, 2020",25
World excl. China and South Korea,,"Jan 26, 2020",32
World excl. China and South Korea,,"Jan 27, 2020",41
World excl. China and South Korea,,"Jan 28, 2020",55
World excl. China and South Korea,,"Jan 29, 2020",69
World excl. China and South Korea,,"Jan 30, 2020",85
World excl. China and South Korea,,"Jan 31, 2020",105
World excl. China and South Korea,,"Feb 1, 2020",125
World excl. China and South Korea,,"Feb 2, 2020",140
World excl. China and South Korea,,"Feb 3, 2020",146
World excl. China and South Korea,,"Feb 4, 2020",151
World excl. China and South Korea,,"Feb 5, 2020",184
World excl. China and South Korea,,"Feb 6, 2020",203
World excl. China and South Korea,,"Feb 7, 2020",260
World excl. China and South Korea,,"Feb 8, 2020",284
World excl. China and South Korea,,"Feb 9, 2020",295
World excl. China and South Korea,,"Feb 10, 2020",307
World excl. China and South Korea,,"Feb 11, 2020",381
World excl. China and South Korea,,"Feb 12, 2020",425
World excl. China and South Korea,,"Feb 13, 2020",435
World excl. China and South Korea,,"Feb 14, 2020",494
World excl. China and South Korea,,"Feb 15, 2020",516
World excl. China and South Korea,,"Feb 16, 2020",670
World excl. China and South Korea,,"Feb 17, 2020",684
World excl. China and South Korea,,"Feb 18, 2020",788
World excl. China and South Korea,,"Feb 19, 2020",887
World excl. China and South Korea,,"Feb 20, 2020",991
World excl. China and South Korea,,"Feb 21, 2020",1021
World excl. China and South Korea,,"Feb 22, 2020",1090
World excl. China and South Korea,,"Feb 23, 2020",1195
World excl. China and South Korea,,"Feb 24, 2020",1343
World excl. China and South Korea,,"Feb 25, 2020",1491
World excl. China and South Korea,,"Feb 26, 2020",1692
World excl. China and South Korea,,"Feb 27, 2020",1913
World excl. China and South Korea,,"Feb 28, 2020",2426
World excl. China and South Korea,,"Feb 29, 2020",2937
World excl. China and South Korea,,"Mar 1, 2020",3587
World excl. China and South Korea,,"Mar 2, 2020",4790
World excl. China and South Korea,,"Mar 3, 2020",5896
World excl. China and South Korea,,"Mar 4, 2020",7542
World excl. China and South Korea,,"Mar 5, 2020",9303
World excl. China and South Korea,,"Mar 6, 2020",11647
World excl. China and South Korea,,"Mar 7, 2020",15197
World excl. China and South Korea,,"Mar 8, 2020",18715
World excl. China and South Korea,,"Mar 9, 2020",22600
World excl. China and South Korea,,"Mar 10, 2020",27202
World excl. China and South Korea,,"Mar 11, 2020",31921
World excl. China and South Korea,,"Mar 12, 2020",39445
World excl. China and South Korea,,"Mar 13, 2020",48499
World excl. China and South Korea,,"Mar 14, 2020",58422
World excl. China and South Korea,,"Mar 15, 2020",70509
World excl. China and South Korea,,"Mar 16, 2020",82790
World excl. China and South Korea,,"Mar 17, 2020",96594
World excl. China and South Korea,,"Mar 18, 2020",113186
World excl. China and South Korea,,"Mar 19, 2020",133091
World excl. China and South Korea,,"Mar 20, 2020",163678
World excl. China and South Korea,,"Mar 21, 2020",195033
World excl. China and South Korea,,"Mar 22, 2020",228836
World excl. China and South Korea,,"Mar 23, 2020",262529
World excl. China and South Korea,,"Mar 24, 2020",306264
World excl. China and South Korea,,"Mar 25, 2020",347641
World excl. China and South Korea,,"Mar 26, 2020",400190
World excl. China and South Korea,,"Mar 27, 2020",460427
World excl. China and South Korea,,"Mar 28, 2020",524966
World excl. China and South Korea,,"Mar 29, 2020",587008
World excl. China and South Korea,,"Mar 30, 2020",643623
World excl. China and South Korea,,"Mar 31, 2020",707647
World excl. China and South Korea,,"Apr 1, 2020",780998
World excl. China and South Korea,,"Apr 2, 2020",857792
World excl. China and South Korea,,"Apr 3, 2020",934449
World excl. China and South Korea,,"Apr 4, 2020",1015518
World excl. China and South Korea,,"Apr 5, 2020",1099647
World excl. China and South Korea,,"Apr 6, 2020",1167875
World excl. China and South Korea,,"Apr 7, 2020",1240927
World excl. China and South Korea,,"Apr 8, 2020",1315878
World excl. China and South Korea,,"Apr 9, 2020",1400624
World excl. China and South Korea,,"Apr 10, 2020",1486951
World excl. China and South Korea,,"Apr 11, 2020",1576827
World excl. China and South Korea,,"Apr 12, 2020",1657114
World excl. China and South Korea,,"Apr 13, 2020",1727119
World excl. China and South Korea,,"Apr 14, 2020",1792608
World excl. China and South Korea,,"Apr 15, 2020",1870171
World excl. China and South Korea,,"Apr 16, 2020",1949018
World excl. China and South Korea,,"Apr 17, 2020",2032038
World excl. China and South Korea,,"Apr 18, 2020",2113941
World excl. China and South Korea,,"Apr 19, 2020",2193329
World excl. China and South Korea,,"Apr 20, 2020",2264603
World excl. China and South Korea,,"Apr 21, 2020",2340256
World excl. China and South Korea,,"Apr 22, 2020",2426250
World excl. China and South Korea,,"Apr 23, 2020",2492360
World excl. China and South Korea,,"Apr 24, 2020",2569840
World excl. China and South Korea,,"Apr 25, 2020",2642887
World excl. China and South Korea,,"Apr 26, 2020",2742770
World excl. China and South Korea,,"Apr 27, 2020",2825210
World excl. China and South Korea,,"Apr 28, 2020",2891152
World excl. China and South Korea,,"Apr 29, 2020",2962629
World excl. China and South Korea,,"Apr 30, 2020",3040417
World excl. China and South Korea,,"May 1, 2020",3124921
World excl. China and South Korea,,"May 2, 2020",3216373
World excl. China and South Korea,,"May 3, 2020",3297327
World excl. China and South Korea,,"May 4, 2020",3375560
World excl. China and South Korea,,"May 5, 2020",3453029
World excl. China and South Korea,,"May 6, 2020",3532503
World excl. China and South Korea,,"May 7, 2020",3622600
World excl. China and South Korea,,"May 8, 2020",3716554
World excl. China and South Korea,,"May 9, 2020",3806566
World excl. China and South Korea,,"May 10, 2020",3896327
World excl. China and South Korea,,"May 11, 2020",3972909
World excl. China and South Korea,,"May 12, 2020",4044002
World excl. China and South Korea,,"May 13, 2020",4129810
World excl. China and South Korea,,"May 14, 2020",4215849
World excl. China and South Korea,,"May 15, 2020",4312462
World excl. China and South Korea,,"May 16, 2020",4410461
World excl. China and South Korea,,"May 17, 2020",4504462
World excl. China and South Korea,,"May 18, 2020",4585440
World excl. China and South Korea,,"May 19, 2020",4672585
World excl. China and South Korea,,"May 20, 2020",4767645
World excl. China and South Korea,,"May 21, 2020",4867197
World excl. China and South Korea,,"May 22, 2020",4974895
World excl. China and South Korea,,"May 23, 2020",5081434
World excl. China and South Korea,,"May 24, 2020",5182321
World excl. China and South Korea,,"May 25, 2020",5276296
World excl. China and South Korea,,"May 26, 2020",5365420
World excl. China and South Korea,,"May 27, 2020",5461343
World excl. China and South Korea,,"May 28, 2020",5563880
World excl. China and South Korea,,"May 29, 2020",5682532
World excl. China and South Korea,,"May 30, 2020",5805453
World excl. China and South Korea,,"May 31, 2020",5933142
World excl. China and South Korea,,"Jun 1, 2020",6040922
World excl. China and South Korea,,"Jun 2, 2020",6141307
World excl. China and South Korea,,"Jun 3, 2020",6253862
World excl. China and South Korea,,"Jun 4, 2020",6380540
World excl. China and South Korea,,"Jun 5, 2020",6508243
World excl. China and South Korea,,"Jun 6, 2020",6641722
World excl. China and South Korea,,"Jun 7, 2020",6767458
World excl. China and South Korea,,"Jun 8, 2020",6883672
World excl. China and South Korea,,"Jun 9, 2020",6989418
World excl. China and South Korea,,"Jun 10, 2020",7115019
World excl. China and South Korea,,"Jun 11, 2020",7248403
World excl. China and South Korea,,"Jun 12, 2020",7385869
World excl. China and South Korea,,"Jun 13, 2020",7530311
World excl. China and South Korea,,"Jun 14, 2020",7664185
World excl. China and South Korea,,"Jun 15, 2020",7786227
World excl. China and South Korea,,"Jun 16, 2020",7904999
World excl. China and South Korea,,"Jun 17, 2020",8046400
World excl. China and South Korea,,"Jun 18, 2020",8222845
World excl. China and South Korea,,"Jun 19, 2020",8361537
World excl. China and South Korea,,"Jun 20, 2020",8538762
World excl. China and South Korea,,"Jun 21, 2020",8700679
World excl. China and South Korea,,"Jun 22, 2020",8830535
World excl. China and South Korea,,"Jun 23, 2020",8966713
World excl. China and South Korea,,"Jun 24, 2020",9132484
World excl. China and South Korea,,"Jun 25, 2020",9303768
World excl. China and South Korea,,"Jun 26, 2020",9485281
World excl. China and South Korea,,"Jun 27, 2020",9674465
World excl. China and South Korea,,"Jun 28, 2020",9855771
World excl. China and South Korea,,"Jun 29, 2020",10015948
World excl. China and South Korea,,"Jun 30, 2020",10175844
World excl. China and South Korea,,"Jul 1, 2020",10368352
World excl. China and South Korea,,"Jul 2, 2020",10568482
World excl. China and South Korea,,"Jul 3, 2020",10747478
"World excl. China, South Korea, Japan and Singapore",,"Dec 31, 2019",0
"World excl. China, South Korea, Japan and Singapore",,"Jan 1, 2020",0
"World excl. China, South Korea, Japan and Singapore",,"Jan 2, 2020",0
"World excl. China, South Korea, Japan and Singapore",,"Jan 3, 2020",0
"World excl. China, South Korea, Japan and Singapore",,"Jan 4, 2020",0
"World excl. China, South Korea, Japan and Singapore",,"Jan 5, 2020",0
"World excl. China, South Korea, Japan and Singapore",,"Jan 6, 2020",0
"World excl. China, South Korea, Japan and Singapore",,"Jan 7, 2020",0
"World excl. China, South Korea, Japan and Singapore",,"Jan 8, 2020",0
"World excl. China, South Korea, Japan and Singapore",,"Jan 9, 2020",0
"World excl. China, South Korea, Japan and Singapore",,"Jan 10, 2020",0
"World excl. China, South Korea, Japan and Singapore",,"Jan 11, 2020",0
"World excl. China, South Korea, Japan and Singapore",,"Jan 12, 2020",0
"World excl. China, South Korea, Japan and Singapore",,"Jan 13, 2020",1
"World excl. China, South Korea, Japan and Singapore",,"Jan 14, 2020",1
"World excl. China, South Korea, Japan and Singapore",,"Jan 15, 2020",1
"World excl. China, South Korea, Japan and Singapore",,"Jan 16, 2020",1
"World excl. China, South Korea, Japan and Singapore",,"Jan 17, 2020",2
"World excl. China, South Korea, Japan and Singapore",,"Jan 18, 2020",2
"World excl. China, South Korea, Japan and Singapore",,"Jan 19, 2020",2
"World excl. China, South Korea, Japan and Singapore",,"Jan 20, 2020",2
"World excl. China, South Korea, Japan and Singapore",,"Jan 21, 2020",4
"World excl. China, South Korea, Japan and Singapore",,"Jan 22, 2020",6
"World excl. China, South Korea, Japan and Singapore",,"Jan 23, 2020",6
"World excl. China, South Korea, Japan and Singapore",,"Jan 24, 2020",8
"World excl. China, South Korea, Japan and Singapore",,"Jan 25, 2020",20
"World excl. China, South Korea, Japan and Singapore",,"Jan 26, 2020",25
"World excl. China, South Korea, Japan and Singapore",,"Jan 27, 2020",34
"World excl. China, South Korea, Japan and Singapore",,"Jan 28, 2020",46
"World excl. China, South Korea, Japan and Singapore",,"Jan 29, 2020",55
"World excl. China, South Korea, Japan and Singapore",,"Jan 30, 2020",64
